"10/04/2020","108.46","108.54","108.61","108.32","","0.00%"
"09/04/2020","108.46","108.82","109.07","108.21","","-0.32%"
"08/04/2020","108.81","108.71","109.11","108.50","","0.10%"
"07/04/2020","108.70","109.24","109.29","108.67","","-0.46%"
"06/04/2020","109.20","108.43","109.39","108.35","","0.69%"
"03/04/2020","108.45","107.92","108.69","107.80","","0.51%"
"02/04/2020","107.90","107.17","108.11","107.01","","0.70%"
"01/04/2020","107.15","107.54","107.95","106.91","","-0.35%"
"31/03/2020","107.53","107.76","108.74","107.46","","-0.26%"
"30/03/2020","107.81","107.89","108.31","107.11","","-0.07%"
"27/03/2020","107.89","109.60","109.71","107.75","","-1.54%"
"26/03/2020","109.58","111.21","111.32","109.21","","-1.45%"
"25/03/2020","111.19","111.21","111.69","110.75","","-0.02%"
"24/03/2020","111.21","111.21","111.72","110.08","","0.01%"
"23/03/2020","111.20","111.04","111.61","109.67","","0.36%"
"20/03/2020","110.80","110.71","111.52","109.31","","0.10%"
"19/03/2020","110.69","108.07","110.96","107.85","","2.43%"
"18/03/2020","108.06","107.68","108.67","106.75","","0.36%"
"17/03/2020","107.67","105.86","107.87","105.86","","1.72%"
"16/03/2020","105.85","107.93","107.93","105.14","","-1.91%"
"13/03/2020","107.91","104.64","108.50","104.50","","3.13%"
"12/03/2020","104.63","104.57","106.10","103.10","","0.10%"
"11/03/2020","104.53","105.65","105.68","104.10","","-1.04%"
"10/03/2020","105.63","102.38","105.93","102.00","","3.21%"
"09/03/2020","102.34","104.90","104.93","101.18","","-2.81%"
"06/03/2020","105.30","106.17","106.36","104.99","","-0.81%"
"05/03/2020","106.16","107.54","107.75","105.97","","-1.26%"
"04/03/2020","107.52","107.13","107.69","106.85","","0.37%"
"03/03/2020","107.12","108.32","108.54","106.94","","-1.09%"
"02/03/2020","108.30","107.39","108.58","106.99","","0.21%"
"28/02/2020","108.07","109.60","109.69","107.50","","-1.38%"
"27/02/2020","109.58","110.43","110.46","109.57","","-0.76%"
"26/02/2020","110.42","110.21","110.71","110.13","","0.22%"
"25/02/2020","110.18","110.72","111.05","109.89","","-0.48%"
"24/02/2020","110.71","111.60","111.69","110.33","","-0.77%"
"21/02/2020","111.57","112.11","112.19","111.47","","-0.48%"
"20/02/2020","112.11","111.37","112.22","111.11","","0.68%"
"19/02/2020","111.35","109.87","111.60","109.85","","1.36%"
"18/02/2020","109.86","109.88","109.95","109.65","","-0.02%"
"17/02/2020","109.88","109.78","109.97","109.72","","0.13%"
"14/02/2020","109.74","109.82","109.91","109.69","","-0.06%"
"13/02/2020","109.81","110.11","110.11","109.61","","-0.25%"
"12/02/2020","110.08","109.79","110.14","109.77","","0.28%"
"11/02/2020","109.77","109.78","109.97","109.72","","0.03%"
"10/02/2020","109.74","109.85","109.88","109.56","","0.02%"
"07/02/2020","109.72","110.00","110.03","109.53","","-0.25%"
"06/02/2020","109.99","109.82","110.00","109.72","","0.17%"
"05/02/2020","109.80","109.53","109.86","109.30","","0.26%"
"04/02/2020","109.51","108.68","109.55","108.55","","0.77%"
"03/02/2020","108.67","108.41","108.81","108.32","","0.27%"
"31/01/2020","108.38","108.96","109.14","108.32","","-0.52%"
"30/01/2020","108.95","109.01","109.07","108.58","","-0.04%"
"29/01/2020","108.99","109.14","109.27","108.97","","-0.13%"
"28/01/2020","109.13","108.89","109.21","108.75","","0.22%"
"27/01/2020","108.89","109.05","109.14","108.73","","-0.35%"
"24/01/2020","109.27","109.50","109.66","109.17","","-0.19%"
"23/01/2020","109.48","109.84","109.87","109.26","","-0.32%"
"22/01/2020","109.83","109.86","110.10","109.82","","-0.03%"
"21/01/2020","109.86","110.18","110.22","109.76","","-0.29%"
"20/01/2020","110.18","110.15","110.22","110.04","","0.04%"
"17/01/2020","110.14","110.14","110.29","110.04","","0.00%"
"16/01/2020","110.14","109.89","110.19","109.85","","0.24%"
"15/01/2020","109.88","109.99","110.02","109.79","","-0.08%"
"14/01/2020","109.97","109.94","110.21","109.86","","0.04%"
"13/01/2020","109.93","109.49","109.95","109.44","","0.43%"
"10/01/2020","109.46","109.51","109.70","109.43","","-0.05%"
"09/01/2020","109.51","109.12","109.58","109.01","","0.36%"
"08/01/2020","109.12","108.42","109.25","107.64","","0.65%"
"07/01/2020","108.42","108.37","108.64","108.26","","0.06%"
"06/01/2020","108.36","108.00","108.51","107.76","","0.26%"
"03/01/2020","108.08","108.57","108.64","107.83","","-0.45%"
"02/01/2020","108.57","108.75","108.87","108.21","","-0.12%"
"01/01/2020","108.70","108.63","108.75","108.61","","0.08%"
